offer_count,free_count,dollar_count,win_count,order_count,business_count,lottery_count, mail_count,no_of_url,time_of_email,Spam
0,3.74,0,0,0,0,0,0,0,13.46,1
0.94,3.74,0,0,0,0,0,0,0,16.33,1
0,0,0,0,0,0,0,0,0,13.21,1
0,3.74,0,0,0,0,0,0,0,00.52,1
0,0,0,0,0,0,0,0,1,17.48,1
1.87,1.25,0,0,0,0,0,3.74,1,17.23,1
0,0,0,0,0,0,0,0.53,2,19.01,1
3.74,0.11,0.75,0,0.75,0.1,0,0,0,23.45,1
3.74,1.25,0,0,3.74,0,0,0,1,23.55,1
0,3.74,0,0,0,3.74,0,3.74,2,23.46,1
0,3.74,0,0,0,0,0,3.74,3,01.00,1
0,0,0,0,0,0,0,0,2,14.49,1
3.74,0,3.74,0,3.74,0.94,0,0,1,10.53,1
0,0,0,0,0,0,0,0,1,19.11,1
0,0,0,0,0,0,0,3.74,3,18.11,1
3.74,0.53,0,0,1.87,0,0,3.74,1,11.00,1
1.87,0,3.74,0,0,1.25,0,0,0,13.07,1
1.87,0,3.74,0,0,1.25,0,0,0,13.07,1
0,0,0,0,0,0,0,0.75,6,19.04,1
1.87,0,0,0,0,0,0,1.25,1,22.57,1
3.74,0,0,0,0,3.74,0,0,0,09.45,1
0.22,1.87,0,0,1.87,1.87,0,3.74,0,23.01,1
3.74,3.74,0,0,0,0,0,3.74,0,13.03,1
0,1.25,0,0,0,0,0,0,3,02.55,1
0,3.74,0,0,0,0,0,3.74,0,03.10,1
0,3.74,0,0,0,0,0,3.74,0,12.35,1
0,3.74,0,0,0,3.74,0,0,0,09.34,1
0,0,1.87,0,3.74,0,0,0,1,15.20,1
3.74,3.74,0,0,0,0,0,0,1,13.38,1
0,3.74,0,0,0,0,0,0,0,08.54,1
0,0,0,0,0,3.74,0,3.74,0,18.40,1
3.74,3.74,0,0,3.74,0,0,3.74,0,08.14,1
0,3.74,1.87,0,1.87,1.87,0,3.74,0,18.44,1
0,3.74,0,0,0,0,0,3.74,0,10.50,1
0,0.94,0,0,0,0,0,0,0,19.41,1
3.74,3.74,0,0,0,0,0,0,6,13.25,1
0,3.74,0,0,3.74,0,0,0,0,21.28,1
0,0,0,0,0,0,0,0,2,19.05,1
0,0,0,0,0,3.74,0,0,0,19.27,1
0,0,0,0,0,0,0,0,0,12.29,1
0,1.25,0,0,0,0,0,3.74,0,01.10,1
0,0,0,0,0,0,0,3.74,2,13.46,1
0,0,0,0,0,3.74,0,1.25,0,15.47,1
3.74,1.87,0,0,0,0,0,3.74,0,19.00,1
3.74,1.87,0,0,0,0,0,0,3,17.38,1
0,3.74,0,0,0,0,0,3.74,1,18.21,1
0.62,0,0,0,3.74,3.74,0,0,2,04.58,1
0,0,0,0,0,0,0,0,2,00.49,1
0,1.25,0,0,0,0,0,3.74,0,04.31,1
0,0,0,0,0,0,0,0,0,10.36,1
0,0,0,0,0,0,0,0,1,20.57,1
0,0,0,0,0,0,0,0,0,06.08,1
0,0,0,0,0,0,0,3.74,1,19.08,1
3.74,0,0,0,3.74,3.74,0,3.74,2,14.18,1
0,0,0,0,0,0,0,0,1,05.48,1
0,0,0,0,0,0,0,1.87,3,06.30,1
0,1.87,0,0,0,0,0,3.74,1,16.23,1
3.74,0,0,0,0,0,0,3.74,6,21.21,1
0,3.74,0,0,3.74,0,0,3.74,0,00.59,1
0,0,0,0,0,0,0,0,2,19.21,1
1.87,0.94,3.74,0,0,0,0,0,4,23.45,1
0,0,0,0,0,0,0,0,3,11.31,1
0,0,0,0,0,0,0,0,3,21.24,1
0,0,0,0,0,3.74,0,0,3,02.29,1
0,0,0,0,0,0,0,3.74,2,14.54,1
0,0,0,0,0,0,0,0,0,01.02,1
0,0,0,0,0,0,0,3.74,1,20.24,1
0,0,0,0,0,0,0,3.74,1,20.24,1
0,0,3.74,0,0,1.87,0,1.87,2,14.53,1
0,0,0,0,0,0,0,0,0,22.18,1
0,0,0,0,0,0,0,3.74,1,21.23,1
0,0,0,0,0,0,0,0.75,2,18.32,1
0,0,0,0,0,0,0,0,3,06.00,1
0,0,0,0,0,1.87,0,1.87,1,22.46,1
0,0,0,0,0,1.87,0,0,0,15.23,1
3.74,3.74,0,0,0,3.74,0,0,0,20.18,1
3.74,0.75,3.74,0,0.16,1.87,0,0.47,0,09.36,1
0,0,0,0,0,0,0,3.74,0,19.33,1
0,0,0,0,0,0,0,0,0,03.37,1
0,0,0,0,0,0,0,3.74,3,22.19,1
1.87,0,0,0,0,3.74,0,0,1,17.17,1
0.53,0,0,0,0,1.87,0,0.94,2,19.57,1
0,0,0,0,0,0,0,3.74,0,09.49,1
0,0,0,0,0,0,0,0,0,00.16,1
0,3.74,0,0,0,0,0,0,3,06.34,1
3.74,3.74,0,0,0,0,0,3.74,0,13.03,1
0,0,0,0,0,3.74,0,0,0,23.12,1
0.62,0,0,0,0,1.87,0,0.62,2,16.59,1
0,0,0,0,0,0,0,3.74,2,07.08,1
3.74,3.74,0,0,0,0,0,0,6,12.13,1
0,0,0,0,0,0,0,0,2,03.31,1
1.87,0.42,0,0,0,3.74,0,0,6,13.38,1
3.74,0.94,0,0,3.74,0,0,3.74,0,19.24,1
0,3.74,0,0,0,0,0,3.74,2,20.49,1
3.74,1.87,0,0,0,0,0,0,3,14.23,1
0,0,0,0,0,3.74,0,3.74,0,13.18,1
0,0,0,0,0,0,0,0.75,2,19.00,1
0,1.87,0,0,1.87,0,0,0,0,16.26,1
0,3.74,0,0,0,0,0,0,0,22.18,1
0,3.74,0,0,0,0,0,0,2,18.20,1
0,0,0,0,0,0,0,0,0,02.33,1
0,0,0,0,0,0,0,0,1,22.57,1
0,0,0,0,0,0,0,0,3,20.36,1
0,3.74,0,0,1.87,1.87,0,0,0,05.19,1
0,1.87,0,0,3.74,0,0,3.74,2,00.35,1
0,0,0,0,0,0,0,3.74,1,22.38,1
0,0,0,0,0,0,0,0,0,03.30,1
0,0,0,0,0,0,0,0,2,20.05,1
0,0,0,0,0,0,0,0,5,14.17,1
3.74,0,0,0,0,0,0,3.74,6,21.21,1
3.74,0,0,0,0,0,0,3.74,0,04.30,1
1.87,3.74,0,0,0,0,0,0,0,05.13,1
0,3.74,0,0,3.74,0,0,0,0,13.50,1
0,1.87,0,0,0,0,0,0,0,22.26,1
3.74,3.74,0,0,0,0,0,3.74,0,13.03,1
1.87,3.74,0,0,0,0,0,0,0,12.48,1
0,0,0,0,0,0,0,0,0,15.53,1
0,3.74,0,0,0,0,0,3.74,2,13.41,1
0,0,0,0,0,0,0,0,2,05.16,1
0,0,0,0,0,0,0,0,0,03.04,1
0,0,0,0,0,0,0,3.74,0,23.35,1
0,0,0,0,0,0,0,0,0,21.06,1
0,3.74,0,0,0,0,0,3.74,2,03.34,1
0,0,0,0,0,0,0,0,2,13.31,1
3.74,0,0,0,0,0,0,3.74,0,23.34,1
0,1.87,0,0,0,3.74,0,0,0,23.55,1
0,0,0,0,0,0,0,0,0,20.59,1
0,0,0,0,0,0,0,0,1,22.06,1
0,0,0,0,0,0,0,0.75,2,19.04,1
0,0,0,0,0,0,0,0,0,00.57,1
0,0,0,0,0,0,0,0,0,08.51,1
0,0,0,0,0,0,0,0,2,09.17,1
3.74,1.25,0,0,0,0,0,0,2,15.58,1
1.87,0.37,0,0,0,0,0,0,6,07.40,1
0,0,0,0,0,3.74,0,0,0,07.35,1
0,0,0,0,0,0,0,0,2,17.39,1
0,0,0,0,0,0,0,0,1,10.02,1
0,3.74,0,0,0,0,0,0,0,01.05,1
0,0,0,0,0,0,0,0,0,18.48,1
0.75,3.74,0,0,0,0,0,3.74,1,17.28,1
3.74,0,0,0,0,0,0,3.74,6,21.21,1
0,3.74,0,0,0,1.87,0,0,0,20.15,1
0,0,0,0,0,0,0,0.75,2,19.05,1
0,0,0,0,0,0,0,0,1,10.00,1
0,3.74,0,0,0,0,0,0,0,03.06,1
0,3.74,0,0,0,0,0,0,1,06.25,1
0,1.25,0,0,0,0,0,0,3,08.45,1
0,1.87,0,0,0,1.25,0,0,1,11.57,1
0,3.74,0,0,3.74,0,0,3.74,0,08.18,1
0,0,0,0,0,3.74,0,0,0,14.41,1
0,0,0,0,0,0,0,0,1,15.48,1
0,1.87,0,0,0,0,0,0,2,10.44,1
3.74,0,0,0,0,0,0,0,0,12.51,1
3.74,0,0,0,0,1.25,0,0,0,13.13,1
0,1.25,0,0,0,3.74,0,3.74,0,15.36,1
0,0,0,0,0,0,0,0,2,22.32,1
0,1.87,0,0,0,0,0,3.74,0,01.10,1
3.74,3.74,0,0,1.87,0,0,3.74,0,20.22,1
3.74,3.74,0,0,0,0,0,0,0,10.19,1
0,3.74,0,0,0,0,0,3.74,0,10.50,1
0,3.74,0,0,1.87,0,0,3.74,4,19.56,1
0,0,0,0,0,0,0,0,2,14.29,1
0,0,0,0,0,0,0,0,2,14.31,1
0,3.74,0,0,3.74,0,0,3.74,0,18.54,1
0,1.87,0,0,0,0,0,0,0,07.07,1
0,3.74,0,0,1.87,0,0,3.74,4,19.56,1
3.74,0,0,0,0,0,0,0,0,22.50,1
0,0,0,0,0,0,0,0,1,15.39,1
0,3.74,0,0,3.74,0,0,3.74,0,14.24,1
0,3.74,0,0,3.74,0,0,0,0,02.24,1
3.74,1.87,0,0,0,0,0,0,3,08.06,1
1.87,0,0,0,0,3.74,0,0,0,22.23,1
0,0,0,0,0,0,0,0,0,01.10,1
0,0,0,0,0,0,0,0,0,03.26,1
0,0.53,1.25,0,0.18,3.74,3.74,0.42,1,02.56,1
0,3.74,0,0,3.74,0,0,3.74,0,03.02,1
0,0,0,0,0,0,0,0,0,08.01,1
0,0,0,0,0,0,0,0,1,22.02,1
0,0,0,0,0,0,0,0.75,2,18.53,1
0,0,0,0,0,0,0,0,0,19.49,1
3.74,0.94,0,0,3.74,0,0,3.74,0,13.24,1
3.74,3.74,0,0,0,0,0,0,0,09.03,1
1.87,3.74,0,0,0,0,0,0,0,22.07,1
0.94,0,0,0,0,0,0,0,4,01.59,1
0,1.87,1.87,0,0,0,0,0.75,2,14.15,1
0,0,0,0,0,3.74,0,0,1,14.18,1
0,0,0,0,0,0,0,0,0,21.48,1
0,0,0,0,0,0,0,0,0,19.26,1
0,3.74,0,0,3.74,0,0,3.74,0,09.18,1
0,0.75,0.94,0,0.18,1.87,3.74,0.62,0,12.57,1
0,0,0,0,0,3.74,0,0,0,08.00,1
0,3.74,0,0,3.74,0,0,3.74,0,14.52,1
0,0,0,0,0,3.74,0,1.25,0,08.29,1
1.25,0,0,0,1.87,0,0,1.87,0,13.21,1
0,0,0,0,0,0,0,3.74,0,20.45,1
1.87,0,0,0,0,0,0,0.75,2,18.07,1
0,0,0,0,0,0,0,3.74,0,20.45,1
0,3.74,0,0,0,0,0,3.74,0,16.41,1
0,0,0,0,0,0,0,0,0,07.24,1
0,0,0,0,0,0,0,0,0,05.32,1
0,0,0,0,0,3.74,0,1.87,0,14.11,1
0,0,0,0,0,0,0,0.75,2,18.07,1
0,0,0,0,0,0,0,3.74,3,22.18,1
3.74,0.47,3.74,0,0,0,0,3.74,0,03.45,1
0,0,0,0,0,0,0,0,0,10.03,1
0,3.74,0,1.87,0,0,0,0,3,01.31,1
0,0,0,0,0,0,0,0.94,2,19.20,1
0,3.74,0,0,0,0,0,0,0,01.35,1
0,0,1.87,0,0,0.62,0,1.87,0,21.57,1
0,0,0,0,1.25,1.87,0,3.74,0,23.43,1
0,3.74,3.74,0,0,3.74,0,3.74,0,11.25,1
0,0,0,0,0.62,0,0,0,0,05.28,1
0,3.74,0,0,3.74,0,0,1.87,1,02.00,1
0,0,0,0,0,3.74,0,0,0,13.10,1
0,0,0,0,0,0,0,0,0,08.42,1
0,0,0,0,0,0,0,0.94,2,19.28,1
0,0,0,0,3.74,0,0,0,2,09.41,1
0,3.74,0,0,0,0,0,0,1,02.12,1
3.74,0.94,0,0,0,0,0,0,3,16.51,1
0,0,3.74,0,0,0,0,3.74,1,20.20,1
0,0,0,0,0,1.87,0,0,1,10.06,1
0,0,0,0,0,1.87,0,0,3,07.04,1
3.74,3.74,0,0,0,3.74,0,0,1,22.20,1
3.74,3.74,0,0,0,3.74,0,0,1,22.20,1
0,3.74,0,1.87,0,0,0,0,2,01.52,1
0,0,0,0,0,3.74,0,0.94,2,19.35,1
3.74,3.74,0,0,0,0,0,0,0,10.02,1
0,0,0,0,0,1.87,0,0,1,10.04,1
0,0,0,0,0,0,0,0,1,10.28,1
3.74,0,0,0,0,0,0,0,2,11.50,1
0,0.75,0,0,0,3.74,0,3.74,1,11.12,1
0,1.87,0,0,0,1.25,0,0.75,4,18.35,1
0,0,0,0,0,0,0,0,0,01.01,1
3.74,0,0,0,0,0,0,1.87,2,06.53,1
0,0,0,0,0,0,0,0,0,05.19,1
3.74,0,0,0,0,0,0,1.87,2,14.36,1
0,0,0,0,0,0,0,0,1,11.48,1
0,0,0,0,0,0,0,3.74,2,16.28,1
0.75,0.62,1.87,0,1.87,1.25,0,1.87,7,23.51,1
1.87,0,0,0,0,0,0,0,0,08.34,1
3.74,0,3.74,0,0,1.25,0,3.74,1,15.29,1
0,0,0,0,0,1.25,0,0.94,2,14.04,1
0,3.74,0,0,0,0,0,0,2,14.36,1
0,0,0.47,0.94,0.62,3.74,0,0,1,23.07,1
0,3.74,0,0,3.74,0,0,0,0,08.43,1
0,0,0,0,0,0,0,0,0,11.34,1
1.87,0,3.74,0,0,1.25,0,0,0,05.26,1
0,0,0.47,0.94,0.62,0,0,3.74,1,04.13,1
0,0,0.47,0.94,0.62,0,0,3.74,1,17.45,1
0,0,0,0,0,0,0,3.74,5,21.41,1
0,0,0,0,0,0,0,1.87,10,19.48,1
0,0,0,0,0,0,0,1.87,10,19.48,1
0,0,0,0,0,0,0,1.87,1,16.55,1
0,0,0,0,0,0,0,3.74,3,14.51,1
1.87,0.53,0,0,0,0,0,0,8,21.04,1
1.87,0.53,0,0,0,0,0,0,8,23.09,1
0,0,0,0,0,0,0,3.74,2,18.24,1
0.94,0,0,0,0,0,0,0,4,03.34,1
0,0,0,0,0,0,0,0.75,2,18.58,1
0,3.74,0,0,0,0,0,3.74,0,21.00,1
0,3.74,0,0,3.74,0,0,1.87,1,23.16,1
0,0,0,0,0,0,0,3.74,2,13.41,1
0,0,0,0,0,0.94,0,3.74,0,15.11,1
0,3.74,3.74,0,0,3.74,0,3.74,1,16.17,1
0,0,0,0,0.62,3.74,0,0,0,11.55,1
0,3.74,0,0,0,0,0,3.74,1,13.53,1
0.75,0,0,0,0,0,0,0.75,2,18.52,1
3.74,0.94,0,0,3.74,3.74,0,3.74,0,05.57,1
0,0,0,0,0,0,0,3.74,0,19.03,1
0,3.74,0,0,0,0,0,3.74,0,03.45,1
0,1.87,0,0,0,0,0,3.74,1,06.12,1
0,3.74,0,0,0,0,0,0,4,05.41,1
0,0,0,0,0,0,0,0,0,09.41,1
3.74,0.11,0.75,0,0.75,0.1,0,0,0,01.49,1
1.87,0,1.87,0,0,1.87,0,0.75,2,18.50,1
0,0,0,0,0,0,0,3.74,0,04.10,1
0,3.74,0,0,3.74,3.74,0,3.74,0,11.41,1
0,0.94,0,0,0,0,0,0,0,11.29,1
0,0,0,0,0,0,0,1.25,0,13.24,1
0,0,0,0,0,0,0,0,0,21.38,1
0,0,0,3.74,0,0,1.87,0,2,10.32,1
0,3.74,0,0,0,1.87,0,0,2,18.21,1
0,0,0,0,0,0,0,0.75,2,19.19,1
0,0,0,0,0,0,0,3.74,4,12.10,1
0,0,0,0,0,0,0,0,0,19.35,1
0,3.74,0,0,0,0,0,3.74,3,02.35,1
3.74,0,0,0,0,0,0,0,0,18.10,1
0,3.74,0,0,3.74,0,0,0,0,18.34,1
0,3.74,0,0,3.74,0,0,0,0,18.34,1
0,0,0,0,0,0,0,0.75,2,18.58,1
0,3.74,0,0,0,0,0,0,0,11.22,1
3.74,0,0,0,0,0,0,0,0,08.19,1
3.74,0.94,0,0,0,0,0,3.74,1,20.13,1
1.87,3.74,0,0,0,3.74,0,3.74,0,02.29,1
0,0,0,0,0,0,0,3.74,0,14.29,1
0,1.87,0,0,0,0,0,1.87,0,13.06,1
3.74,0.94,0,0,0,0,0,3.74,1,20.13,1
0,0,0,0,0,1.87,0,0,0,06.55,1
0,0,0,0,0,0,0,3.74,0,20.14,1
0,0,1.87,0,0,1.87,0,0,8,23.46,1
0,0.75,0,0,0,0,0,0.75,2,19.18,1
3.74,1.87,0,0,3.74,0,0,0,0,15.56,1
0,0,0,0,0,0,0,0,0,06.41,1
0,0,0,3.74,0,0.94,0,0,1,09.33,1
0,0,0,0,0,0,0,3.74,2,09.38,1
0,0,0,0,0,0,0,0,0,01.25,1
0,0,0,0,0,1.25,0,3.74,1,13.12,1
0,1.87,3.74,0,0.34,0.53,0,1.87,0,11.19,1
0,0,0,0,0,0,0,0,1,17.58,1
0,0,0,0,0,0,0,0,2,10.11,1
0,3.74,3.74,0,3.74,0,0,3.74,1,17.20,1
0,0,0,0,0,0,0,3.74,2,06.16,1
0,0,0,0,0,0,0,0,4,22.04,1
0,0,0,0,0,0,0,0,4,22.04,1
0,0,0,0,0,0,0,0,2,21.20,1
0,0,0,0,0,0,0,1.87,2,13.38,1
0,0,0,0,0,0,0,1.87,2,14.20,1
0,3.74,0,0,0,0,0,0,3,03.52,1
0,3.74,0,0,0,0,0,0,2,03.52,1
0,3.74,0,0,0,0,0,0,2,03.52,1
0,0,0,0,0,0,0,0,2,08.33,1
0,0,0,0,0,0,0,0,1,17.19,1
0,0,0,0,0,0,0,3.74,4,20.06,1
3.74,3.74,0,0,0,0,0,0,2,06.06,1
3.74,0.94,0,0,0,3.74,0,0,2,20.38,1
3.74,0.94,0,0,0,3.74,0,0,2,20.46,1
3.74,0.94,0,0,0,3.74,0,0,2,21.13,1
3.74,0.94,0,0,0,3.74,0,0,2,21.25,1
0,0,0,0,0,0,0,0,1,10.49,1
0,0,0,0,0,0,0,3.74,1,13.36,1
0,0,0,0,0,0,0,0,0,18.37,1
0,0,0,0,0,3.74,0,0,0,03.26,1
0,0,0,0,0,0,0,0,0,16.06,1
3.74,0,0,0,1.25,0,0,3.74,1,05.40,1
1.87,1.87,0,0,0,0,0,0,2,19.44,1
0,0,0,0,0,0,0,3.74,0,07.24,1
0,3.74,0,0,1.25,0,0,0,5,09.15,1
0,0,0,0,0,0,0,3.74,1,10.01,1
0,0,0,0,3.74,0,0,0,1,15.30,1
3.74,3.74,0,0,0,0,0,3.74,3,13.28,1
0,0,0,0,0,0,0,3.74,0,12.47,1
0,1.25,0,3.74,0,0,0,3.74,0,11.59,1
0,0,0,0,0,0,0,0,0,10.28,1
0,3.74,0,0,0,0,0,3.74,0,14.50,1
0,0,0,0,0,0,0,0.94,2,19.11,1
0,0,0,0,0,0,0,0,0,16.34,1
1.87,0.62,3.74,0,0,0,0,0,8,20.09,1
0,0,0,0,0,0,0,3.74,0,15.18,1
3.74,3.74,0,0,1.87,0,0,3.74,2,03.39,1
3.74,0.75,0,0,3.74,0,0,1.87,0,18.04,1
0,3.74,0,0,0,0,0,0,4,04.15,1
0,0,0,0,0,3.74,0,0,1,01.11,1
0,0,0,0,0,0,0,0,1,07.49,1
0,0,0,0,0,3.74,0,0,1,01.11,1
0,0,0,0,3.74,0,0,0,1,01.36,1
3.74,0.75,3.74,0,0.18,0.75,0,0.62,0,02.14,1
0,0,0,0,0,0,0,3.74,1,09.12,1
0,3.74,0,0,1.25,0,0,0,5,11.43,1
0,0,0,0,0,0,0,0.75,2,20.04,1
3.74,3.74,0,0,1.87,0,0,0,2,18.48,1
0,3.74,0,0,0,0,0,0,0,15.59,1
0,0,0,0,0,3.74,0,0,0,01.46,1
0,0,0,0,0,3.74,0,3.74,0,23.32,1
3.74,1.87,0,0,0,0,0,0,3,23.32,1
0,1.25,1.87,0,0.75,1.87,0,3.74,1,01.15,1
0,0,0,0,0,0,0,1.87,2,05.20,1
0,0,0,0,0,0,0,1.87,1,09.04,1
0,0,0,0,0,0,0,0,0,10.15,1
0,0,0,0,0,0,0,0,0,21.45,1
3.74,3.74,0,0,1.87,0,0,3.74,3,10.38,1
0,3.74,0,0,1.87,0,0,3.74,0,02.27,1
0,0,0,0,0,0,0,0,5,16.21,1
0,0,0,0,0,0,0,0,1,16.28,1
0,0,0,0,0,0,0,1.87,0,22.57,1
3.74,3.74,0,0,1.87,0,0,0,2,11.35,1
0.75,0.75,0,0,0,0,0,3.74,1,17.00,1
0,0,0,0,0,0,0,0.94,2,19.17,1
0,0,3.74,0,0,0,0,0,1,12.28,1
0,0,0,0,0,0,0,0,3,04.47,1
1.87,0,0,0,0,0,0,3.74,0,20.40,1
0,0,0,0,0,3.74,0,1.25,0,01.30,1
0,0,0,0,0,1.25,0,3.74,1,12.15,1
0,0,0,0,0,1.25,0,3.74,1,12.28,1
0,0,0,0,0,0,0,0,0,18.24,1
0,3.74,0,0,0,0,0,0,5,09.58,1
3.74,1.87,0,0,0,0,0,0,0,02.50,1
0,0,0,0,0,0,0,0,1,15.15,1
1.87,3.74,0,0,0,0,0,1.87,0,09.00,1
3.74,3.74,0,0,1.87,0,0,3.74,0,06.03,1
0,0,0,0,0,0,0,0,1,23.58,1
0,3.74,0,0,0,0,0,3.74,1,08.00,1
0,0,0,0,0,0,0,0.75,2,19.20,1
0,0,0,0,0,3.74,0,0,3,19.22,1
0,0,0,0,0,0,0,0,0,23.34,1
0,3.74,0,0,3.74,3.74,0,3.74,0,20.37,1
0,0,0,0,0,0,0,0,0,05.01,1
0,0,0,0,0,0,0,0,2,02.29,1
1.87,0.11,0.75,0,0.75,0.1,0,0,0,20.39,1
0,1.87,0,0,0,0,0,0,0,08.18,1
0,0,0,0,0,0,0,3.74,2,15.28,1
0,0,3.74,0,0,0,0,0,1,03.03,1
3.74,0,3.74,0,0.94,3.74,0,1.87,0,18.27,1
3.74,0,0,0,0,0,0,1.87,3,18.53,1
0,3.74,0,0,0,3.74,0,0,1,01.54,1
1.87,0.94,0,0,0,0,0,1.25,0,22.45,1
0,0,0,0,0,0,0,0,1,21.57,1
3.74,0,0,0,0,0,0,0,1,23.40,1
0,0,0,0,0,0,0,0,3,05.37,1
1.87,1.87,0,0,0,0,0,0,0,22.59,1
1.87,3.74,0,0,0,0,0,1.87,0,05.40,1
0,0,0,0,0,0,0,0,0,16.33,1
0,0,0,0,0,0,0,0,0,02.41,1
0,0,0,0,0,0,0,3.74,3,04.09,1
0,3.74,0,0,0,0,0,1.25,0,15.51,1
3.74,0.75,3.74,0,0.18,0.75,0,0.53,1,22.02,1
3.74,0.75,3.74,0,0.18,0.75,0,0.62,0,22.32,1
1.87,1.87,0,0,0,0,0,0,0,15.24,1
0,0,0,0,0,0,0,1.87,3,00.33,1
3.74,3.74,0,0,0,0,0,3.74,3,00.59,1
0,1.25,1.87,0,0.75,1.87,0,3.74,1,05.29,1
0,0,0,0,0,0,0,0,2,12.51,1
0,0,0,0,0,0,0,0,2,09.26,1
0,0,0,0,0,0,0,0,1,12.13,1
3.74,1.87,0,0,0,0,0,0,3,09.55,1
3.74,3.74,0,0,0,0.94,0,0,1,12.28,1
0,0,0,0,0,0,0,3.74,1,12.00,1
0,3.74,3.74,0,0,0,0,0,3,22.28,1
0,0,0,0,0,0,0,1.25,0,21.16,1
0,0,0,0,0,0,0,0.94,2,18.39,1
0,0,0,0,0,0,0,0,1,20.03,1
0,3.74,0,0,0,0,0,0,2,07.13,1
0,0,0,0,0,0,0,0,3,08.08,1
0,0,0,0,0,0,0,0,0,21.32,1
3.74,0,0,0,0,0,0,3.74,0,07.49,1
3.74,3.74,0,0,0,0,0,0,6,10.41,1
0,0,0,0,0,0,0,0,0,06.09,1
3.74,0,0,0,0,0,0,0,5,06.25,1
3.74,0.53,0,0,0,1.25,0,0,4,01.31,1
0,0,0,0,0,0,0,0,2,10.16,1
0,1.25,0,0,0,3.74,0,3.74,0,10.39,1
0.75,1.25,0,0,3.74,0,0,3.74,1,09.46,1
0,3.74,0,0,0,0,0,0,1,14.50,1
1.25,3.74,0,0,0.94,0,0,3.74,0,16.45,1
3.74,0,0,0,0,0,0,3.74,0,05.13,1
0,0,0,0,0,0,0,3.74,4,04.23,1
3.74,1.87,0,0,0,0,0,0,0,17.39,1
0,0,0,0,0,0,0,0.94,0,18.55,1
3.74,3.74,0,0,0,0,0,0,0,19.11,1
3.74,1.25,0,0,0,0,0,0,0,19.55,1
3.74,0,0,0,3.74,0,0,0,0,18.59,1
0,0,0,0,0,0,0,0,3,03.08,1
0,0,0,0,0,0,0,0,2,00.14,1
3.74,0.53,0,0,0,1.25,0,3.74,4,09.45,1
3.74,0.94,0,0,0,0,0,3.74,1,01.00,1
1.87,0.53,0,0,0,3.74,0,0,4,00.48,1
3.74,3.74,0,0,0,0,0,0,2,23.57,1
3.74,1.87,0,0,0,0,0,0,3,02.43,1
0,0,0,0,0,1.87,0,0,0,04.22,1
0,0,0,0,0,0,0,0,0,16.46,1
1.87,0,0,0,0,0,0,0,2,14.29,1
0,0,0,0,0,0,0,3.74,1,14.25,1
0,3.74,0,0,0,0,0,0,2,09.47,1
0.94,3.74,0,0,0,0,0,0,0,16.33,1
0,0,0,0,0,0,0,0,0,13.21,1
0,3.74,0,0,0,0,0,0,0,00.52,1
0,0,0,0,0,0,0,0,1,17.48,1
1.87,1.25,0,0,0,0,0,3.74,1,17.23,1
0,0,0,0,0,0,0,0.53,2,19.01,1
3.74,0.11,0.75,0,0.75,0.1,0,0,0,23.45,1
3.74,1.25,0,0,3.74,0,0,0,1,23.55,1
0,3.74,0,0,0,3.74,0,3.74,2,23.46,1
0,3.74,0,0,0,0,0,3.74,3,01.00,1
3.74,0,3.74,0,3.74,0.94,0,0,1,10.53,1
0,0,0,0,0,0,0,0,1,19.11,1
0,0,0,0,0,0,0,3.74,3,18.11,1
3.74,0.53,0,0,1.87,0,0,3.74,1,11.00,1
1.87,0,3.74,0,0,1.25,0,0,0,13.07,1
1.87,0,3.74,0,0,1.25,0,0,0,13.07,1
0,0,0,0,0,0,0,0.75,6,19.04,1
1.87,0,0,0,0,0,0,1.25,1,22.57,1
3.74,0,0,0,0,3.74,0,0,0,09.45,1
0.22,1.87,0,0,1.87,1.87,0,3.74,0,23.01,1
0,3.74,0,0,0,3.74,0,0,1,23.37,1
0,1.25,0,0,1.25,0,0,0,2,14.01,1
3.74,0.94,0,0,0.53,0,0,3.74,2,18.25,1
3.74,0.94,0,0,0.53,0,0,3.74,2,07.20,1
0,0,1.87,0,1.25,0,0,0,0,10.55,1
0,0,0,0,0,0,0,3.74,2,17.36,1
0,0,0,0,0,0,0,0,1,17.24,1
1.87,3.74,0.94,3.74,0,0.53,0,1.25,0,04.30,1
0,0,0,0,0,3.74,0,3.74,2,20.38,1
0,0,0,0,0,0,0,3.74,1,12.44,1
0,3.74,3.74,0,0,0,0,3.74,0,17.38,1
0,0.94,0,3.74,0,0,0,0,0,13.06,1
0,0,0,0,0,3.74,0,1.87,1,05.27,1
0,3.74,0,0,0,0,0,3.74,4,02.49,1
0,3.74,0,0,0,0,0,0,2,10.04,1
3.74,0,0,0,3.74,0,0,0,0,17.08,1
0,3.74,0,0,0,0,0,0,0,21.00,1
0,0,0,0,0,0,0,3.74,0,18.49,1
0,0,0,0,0,1.87,0,0,0,12.39,1
1.87,3.74,0,0,0,3.74,0,0,1,22.02,1
3.74,1.87,0,0,0,0,0,3.74,1,13.00,1
0,0,0,0,3.74,0,0,3.74,0,23.02,1
0,0,0,0,0,0,0,3.74,0,13.08,1
3.74,0,1.87,0,0,0.94,0,0,0,10.41,1
3.74,0,1.87,0,0,0.94,0,0,0,11.09,1
0,0,0,0,1.87,0,0,1.87,0,20.45,1
0,0,0,0,0,0,0,0,0,13.27,1
